Date,realized_vol_proxy,garch_forecast,baseline_forecast,garch_error,baseline_error
2024-08-29,0.0089413102637632,0.8937788725655211,1.1985257214816176,0.8848375623017579,1.1895844112178544
2024-08-30,0.9500685861501328,0.8937788725655211,1.1894563010236094,-0.056289713584611656,0.23938771487347665
2024-09-03,2.079384114690113,0.8937788725655211,1.1932370182458598,-1.185605242124592,-0.8861470964442533
2024-09-04,0.2048702123771822,1.1848063110901597,1.242738709120597,0.9799360987129775,1.0378684967434149
2024-09-05,0.2435256819633838,1.1848063110901597,1.242957498979352,0.9412806291267759,0.9994318170159682
2024-09-06,1.69733275867793,1.1848063110901597,1.167636919936487,-0.5125264475877704,-0.529695838741443
2024-09-09,1.113392506144728,1.1848063110901597,1.2065951152843157,0.07141380494543159,0.09320260913958767
2024-09-10,0.4346228611150365,1.1848063110901597,1.206583760082587,0.7501834499751232,0.7719608989675506
2024-09-11,1.0206698579257474,1.065018585888758,1.2090345630115433,0.04434872796301059,0.18836470508579595
2024-09-12,0.8388182308203371,1.065018585888758,1.2179964973334132,0.22620035506842084,0.37917826651307607
2024-09-13,0.5209080065134027,1.065018585888758,1.1922544686131056,0.5441105793753552,0.6713464620997028
2024-09-16,0.1475837283257173,1.065018585888758,1.1617435710897297,0.9174348575630407,1.0141598427640124
2024-09-17,0.0408539060145833,1.065018585888758,1.0990243359227188,1.0241646798741746,1.0581704299081354
2024-09-18,0.2970454353003045,0.7924394751969848,0.9266652806546134,0.4953940398966803,0.6296198453543089
2024-09-19,1.6920749762434777,0.7924394751969848,0.9244699563419496,-0.8996355010464929,-0.7676050199015281
2024-09-20,0.1730317500077786,0.7924394751969848,0.9444993957947782,0.6194077251892062,0.7714676457869996
2024-09-23,0.2495787596560366,0.7924394751969848,0.8719931686393939,0.5428607155409482,0.6224144089833573
2024-09-24,0.2857182859999712,0.7924394751969848,0.8711677872790334,0.5067211891970136,0.5854495012790623
2024-09-25,0.2208009882343721,0.7727862174888314,0.8705507908259378,0.5519852292544593,0.6497498025915657
2024-09-26,0.395696110747365,0.7727862174888314,0.8333539950744165,0.37709010674146637,0.43765788432705155
2024-09-27,0.1451451782586848,0.7727862174888314,0.8339411876924698,0.6276410392301466,0.688796009433785
2024-09-30,0.399929891375139,0.7727862174888314,0.7846506675056663,0.37285632611369235,0.38472077613052724
2024-10-01,0.899875505320925,0.7727862174888314,0.7861163994717727,-0.1270892878320936,-0.11375910584915228
2024-10-02,0.0421765631499407,0.7379531816096312,0.7916555923790349,0.6957766184596905,0.7494790292290943
2024-10-03,0.1829851344202684,0.7379531816096312,0.7905198071359105,0.5549680471893628,0.6075346727156421
2024-10-04,0.9046383469440272,0.7379531816096312,0.7900945252977901,-0.16668516533439603,-0.11454382164623711
2024-10-07,0.9081597315396568,0.7379531816096312,0.7884229983251597,-0.1702065499300256,-0.11973673321449707
2024-10-08,0.9413109760801184,0.7379531816096312,0.7885981083217652,-0.20335779447048719,-0.15271286775835313
2024-10-09,0.6902497885481701,0.8148301673648765,0.8033204752236022,0.12458037881670636,0.11307068667543207
2024-10-10,0.1751353944252925,0.8148301673648765,0.8109172576114063,0.639694772939584,0.6357818631861138
2024-10-11,0.5970268023691283,0.8148301673648765,0.8024456047932607,0.21780336499574815,0.20541880242413235
2024-10-14,0.8144979827436554,0.8148301673648765,0.806935990125159,0.0003321846212210877,-0.007561992618496327
2024-10-15,0.7799944610488982,0.8148301673648765,0.8025795677810098,0.03483570631597821,0.02258510673211156
2024-10-16,0.433710306881837,0.7877772634102694,0.7088140530631287,0.35406695652843245,0.27510374618129174
2024-10-17,0.0085679816716956,0.7877772634102694,0.7066479966249216,0.7792092817385738,0.698080014953226
2024-10-18,0.3839382831854934,0.7877772634102694,0.7027454779833536,0.40383898022477605,0.31880719479786024
2024-10-21,0.1643523139226595,0.7877772634102694,0.6045351545536648,0.62342494948761,0.4401828406310053
2024-10-22,0.0531320739500331,0.7877772634102694,0.5880310657277176,0.7346451894602364,0.5348989917776845
2024-10-23,0.9179582112508516,0.6065838713824498,0.5889168903021705,-0.3113743398684018,-0.3290413209486811
2024-10-24,0.2160359570873242,0.6065838713824498,0.6034868184991378,0.39054791429512564,0.38745086141181356
2024-10-25,0.034524938803047,0.6065838713824498,0.5894882613168437,0.5720589325794029,0.5549633225137968
2024-10-28,0.308655397583354,0.6065838713824498,0.5854383798607138,0.29792847379909587,0.2767829822773598
2024-10-29,0.1617178530827376,0.6065838713824498,0.5865352171210108,0.4448660182997123,0.4248173640382732
2024-10-30,0.3029901447485615,0.5825844560595745,0.5864228480919457,0.27959431131101303,0.28343270334338416
2024-10-31,1.979777529280187,0.5825844560595745,0.5865693064555665,-1.3971930732206124,-1.3932082228246205
2024-11-01,0.4211706642141598,0.5825844560595745,0.6285753317846042,0.16141379184541477,0.20740466757044446
2024-11-04,0.215643396335123,0.5825844560595745,0.6323986416025117,0.36694105972445157,0.4167552452673887
